year,month,salary_min_aud,salary_max_aud,salary_median_aud,number_of_openings,demand_index,remote_availability,salary_range_aud,salary_variability,salary_bracket,salary_log_median,quarter,month_name,is_high_demand,openings_level,experience_numeric,remote_flag,metro_city,cost_region,city_salary_adjusted_index,job_market_pressure,competitiveness_score,seasonal_hiring_score,job_title_encoded,industry_encoded,city_encoded,region_encoded,education_requirement_encoded,job_type_encoded,skills_required_encoded,hiring_trend_encoded,season_encoded
2025,7,64251,98693,81472,47,71,No,34442,0.4227464650380162,Medium,11.30802695599729,3,Jul,1,High,2,0,1,Low,73324.8,0.6527777777777778,51.29444444444445,3,0,5,0,4,3,1,4,2,3
2025,7,69062,123086,96074,28,87,No,54024,0.5623165476553249,Medium,11.472884415433043,3,Jul,1,High,2,0,0,Low,86466.6,0.3181818181818182,61.56363636363636,3,2,1,7,5,0,1,1,2,3
2025,10,40878,93686,67282,35,77,Yes,52808,0.784875598216687,Low,11.116662883426814,4,Oct,1,High,1,1,0,Low,60553.8,0.4487179487179487,58.3025641025641,4,12,8,2,3,1,0,8,2,1
2025,5,50781,97273,74027,25,92,Yes,46492,0.6280411201233599,Medium,11.21219867899764,2,May,1,High,2,1,0,Low,66624.3,0.2688172043010752,72.66236559139784,2,0,5,5,6,0,0,4,2,0
2025,7,63160,129194,96177,23,69,Yes,66034,0.6865882695375549,Medium,11.473955920271507,3,Jul,1,High,2,1,1,Medium,105794.7,0.3285714285714285,58.74285714285714,3,9,7,10,7,1,2,7,2,3
2025,11,74526,120442,97484,18,43,No,45916,0.4710106273801751,Medium,11.487453798996558,4,Nov,0,Medium,2,0,1,High,121855.0,0.4090909090909091,34.98181818181818,4,6,6,8,6,1,1,6,1,1
2025,3,59102,79616,69359,27,78,No,20514,0.2957655098790962,Low,11.147065611454424,1,Mar,1,High,1,0,0,Low,62423.1,0.3417721518987341,51.11645569620253,2,14,2,11,3,0,1,5,2,0
2025,11,35000,70847,52808,33,81,No,35847,0.6788176033805707,Low,10.87443690971408,4,Nov,1,High,1,0,0,Low,47527.2,0.4024390243902439,52.79512195121952,4,1,0,2,3,0,0,12,2,1
2025,1,56364,82760,69562,29,95,Yes,26396,0.3794600500218588,Low,11.14998809577284,1,Jan,1,High,1,1,0,Low,62605.8,0.3020833333333333,69.39583333333333,1,6,6,4,2,0,2,6,2,2
2025,8,71575,102565,87070,22,72,Yes,30990,0.3559205237124622,Medium,11.374479156768768,3,Aug,1,High,2,1,1,Medium,95777.0,0.3013698630136986,60.5972602739726,3,7,9,10,7,1,2,11,2,3
2025,5,70732,129034,99883,31,95,Yes,58302,0.5837029324251004,Medium,11.511764791649476,2,May,1,High,2,1,0,Low,89894.7,0.3229166666666667,74.35416666666667,2,11,10,5,6,0,0,13,2,0
2025,11,58279,122635,90457,17,63,Yes,64356,0.7114540610377146,Medium,11.412640933567875,4,Nov,1,Medium,2,1,0,Low,81411.3,0.265625,55.26875,4,7,9,11,3,0,2,11,2,1
2025,8,51063,111955,81509,38,70,No,60892,0.7470586070158258,Medium,11.308480991088503,3,Aug,1,High,2,0,0,Low,73358.1,0.5352112676056338,50.929577464788736,3,11,10,2,3,0,1,13,2,3
2025,12,58556,106464,82510,5,47,Yes,47908,0.5806326505807705,Medium,11.320686896768006,4,Dec,0,Low,3,1,0,Low,74259.0,0.1041666666666666,50.99166666666667,1,3,11,5,6,1,0,3,1,2
2025,11,60708,121840,91274,10,59,No,61132,0.6697635690265601,Medium,11.421632206523835,4,Nov,0,Medium,2,0,0,Low,82146.6,0.1666666666666666,45.06666666666666,4,11,10,9,1,0,2,13,1,1
2025,4,68086,129766,98926,23,59,No,61680,0.6234963508013718,Medium,11.502137483385622,2,Apr,0,High,2,0,1,Medium,108818.6,0.3833333333333333,44.63333333333333,2,0,5,1,3,2,2,4,1,0
2025,4,69718,129904,99811,18,49,No,60186,0.6029996693690776,Medium,11.51104369555221,2,Apr,0,Medium,1,0,0,Low,89829.90000000001,0.36,33.68,2,10,8,2,3,0,2,10,1,0
2025,12,63934,93652,78793,31,74,Yes,29718,0.3771654842387374,Medium,11.274592130815032,4,Dec,1,High,1,1,0,Low,70913.7,0.4133333333333333,56.57333333333333,1,12,8,14,1,0,1,8,2,2
2025,7,48669,65905,57287,38,54,Yes,17236,0.3008710527641372,Low,10.955846456686777,3,Jul,0,High,1,1,1,Low,51558.3,0.6909090909090909,44.018181818181816,3,8,4,0,4,3,1,2,1,3
2025,10,88391,123383,105887,20,60,Yes,34992,0.3304654962334331,Medium,11.570137210721338,4,Oct,1,Medium,2,1,0,Low,95298.3,0.3278688524590163,53.34426229508197,4,12,8,13,3,3,1,8,1,1
2025,6,64033,127879,95956,57,95,Yes,63846,0.6653674600789387,Medium,11.471655453438672,2,Jun,1,High,2,1,0,Low,86360.40000000001,0.59375,73.8125,3,7,9,2,3,1,1,11,2,3
2025,4,58756,119978,89367,10,55,Yes,61222,0.6850627188930472,Medium,11.400517955250685,2,Apr,0,Medium,2,1,0,Low,80430.3,0.1785714285714285,50.642857142857146,2,6,6,11,3,0,0,6,1,0
2025,9,78009,110185,94097,28,70,Yes,32176,0.3419450141838534,Medium,11.45209207136248,3,Sep,1,High,2,1,0,Low,84687.3,0.3943661971830985,59.2112676056338,4,9,7,2,3,0,1,7,2,1
2025,12,40953,59193,50073,47,95,Yes,18240,0.3642681684667532,Low,10.821257190289682,4,Dec,1,High,1,1,0,Low,45065.7,0.4895833333333333,69.02083333333333,1,0,5,2,3,0,2,4,2,2
2025,2,75884,137914,106899,19,45,No,62030,0.5802673551615987,Medium,11.579649097013135,1,Feb,0,Medium,2,0,1,Low,96209.1,0.4130434782608695,36.17391304347826,1,14,2,0,4,1,2,5,1,2
2025,1,35289,74493,54891,9,41,Yes,39204,0.7142154451419319,Low,10.913122897389524,1,Jan,0,Medium,1,1,0,Low,49401.9,0.2142857142857142,37.17142857142856,1,9,7,2,3,0,2,7,1,2
2025,1,52376,121410,86893,16,62,No,69034,0.7944713613203082,Medium,11.372444263990603,1,Jan,1,Medium,2,0,1,High,108616.25,0.2539682539682539,46.69206349206349,1,3,11,12,1,1,0,3,2,2
2025,8,40524,79068,59796,46,84,Yes,38544,0.6445916114682488,Low,10.998710771456226,3,Aug,1,High,1,1,0,Low,53816.4,0.5411764705882353,62.317647058823525,3,2,1,11,3,0,2,1,2,3
2025,10,63088,105364,84226,21,68,Yes,42276,0.5019352693882895,Medium,11.341270813911494,4,Oct,1,High,1,1,0,Low,75803.40000000001,0.3043478260869565,53.19130434782608,4,4,8,5,6,2,1,9,2,1
2025,5,62135,80125,71130,20,71,Yes,17990,0.2529171938668225,Medium,11.172278526394376,2,May,1,Medium,2,1,0,Low,64017.0,0.2777777777777778,60.04444444444445,2,13,3,9,1,0,2,14,2,0
2025,1,58128,98416,78272,62,93,No,40288,0.5147179067800144,Medium,11.267957994925984,1,Jan,1,High,2,0,0,Low,70444.8,0.6595744680851063,64.48085106382979,1,13,3,5,6,0,1,14,2,2
2025,5,82787,124839,103813,30,45,Yes,42052,0.4050745089689627,Medium,11.550356115378294,2,May,0,High,1,1,1,Medium,114194.3,0.6521739130434783,38.69565217391305,2,10,8,1,3,0,0,10,1,0
2025,8,66503,90295,78399,14,65,No,23792,0.3034732585836111,Medium,11.2695792063385,3,Aug,1,Medium,2,0,1,Medium,86238.90000000001,0.2121212121212121,48.57575757575758,3,0,5,10,7,3,0,4,2,3
2025,1,58666,79198,68932,35,79,No,20532,0.2978587593527265,Low,11.140890297346669,1,Jan,1,High,2,0,0,Low,62038.8,0.4375,56.525,1,13,3,9,1,2,2,14,2,2
2025,12,79236,163618,121427,27,59,No,84382,0.6949195813065059,Medium,11.70707677351776,4,Dec,0,High,2,0,0,Low,109284.3,0.45,44.5,1,10,8,6,3,3,1,10,1,2
2025,8,36115,53635,44875,26,47,No,17520,0.39041782728935,Low,10.711658409664857,3,Aug,0,High,1,0,0,Low,40387.5,0.5416666666666666,32.11666666666667,3,3,11,11,3,3,0,3,1,3
2025,11,76451,160795,118623,9,83,Yes,84344,0.7110256864123229,Medium,11.68371410595046,4,Nov,1,Medium,3,1,0,Low,106760.7,0.1071428571428571,72.58571428571429,4,9,7,9,1,0,0,7,2,1
2025,7,46370,95780,71075,48,95,No,49410,0.6951811466662655,Medium,11.171505006064963,3,Jul,1,High,1,0,0,Low,63967.5,0.5,61.0,3,14,2,14,1,3,2,5,2,3
2025,4,68817,119691,94254,10,43,No,50874,0.5397542809796958,Medium,11.453759154301013,2,Apr,0,Medium,1,0,0,Low,84828.6,0.2272727272727272,30.345454545454547,2,5,8,13,3,1,0,0,1,0
2025,11,60180,134032,97106,7,67,Yes,73852,0.7605297303898778,Medium,11.48356874230923,4,Nov,1,Medium,2,1,1,High,121382.5,0.1029411764705882,57.99411764705882,4,0,5,8,6,0,2,4,2,1
2025,1,57916,75766,66841,22,58,No,17850,0.2670516599053418,Low,11.110086904463945,1,Jan,0,High,1,0,0,Low,60156.9,0.3728813559322034,39.05423728813559,1,1,0,4,2,2,2,12,1,2
2025,10,51730,70830,61280,41,82,Yes,19100,0.3116840731019634,Low,11.023225122819186,4,Oct,1,High,1,1,0,Low,55152.0,0.4939759036144578,61.21204819277108,4,7,9,11,3,0,1,11,2,1
2025,2,71167,141073,106120,5,61,No,69906,0.6587448171818815,Medium,11.57233523150166,1,Feb,1,Low,3,0,0,Low,95508.0,0.0806451612903225,51.43870967741936,1,13,3,11,3,0,2,14,2,2
2025,9,58750,95608,77179,13,60,Yes,36858,0.4775651407704484,Medium,11.25389563509161,3,Sep,1,Medium,2,1,0,Low,69461.1,0.2131147540983606,53.57377049180328,4,0,5,11,3,3,1,4,1,1
2025,12,69783,115517,92650,40,74,No,45734,0.4936211548786441,Medium,11.436595024963408,4,Dec,1,High,1,0,0,Low,83385.0,0.5333333333333333,48.33333333333333,1,10,8,14,1,3,2,10,2,2
2025,12,49393,87447,68420,48,82,No,38054,0.5561824027980681,Low,11.13343507403426,4,Dec,1,High,1,0,1,Medium,75262.0,0.5783132530120482,53.0433734939759,1,11,10,10,7,0,2,13,2,2
2025,5,35000,74376,53635,4,39,Yes,39376,0.7341474783120323,Low,10.889975763399532,2,May,0,Low,1,1,0,Low,48271.5,0.1,36.2,2,0,5,5,6,0,2,4,0,0
2025,1,51671,83911,67791,24,69,Yes,32240,0.475579354184544,Low,11.12419947286634,1,Jan,1,High,1,1,0,Low,61011.9,0.3428571428571428,53.71428571428572,1,11,10,7,5,1,0,13,2,2
2025,9,70755,150225,110490,21,65,No,79470,0.7192506109085053,Medium,11.612689348659078,3,Sep,1,High,2,0,0,Low,99441.0,0.3181818181818182,48.36363636363637,4,12,8,6,3,0,1,8,2,1
2025,6,35000,59377,46459,61,88,Yes,24377,0.5246991971302719,Low,10.7463470063244,2,Jun,1,High,1,1,0,Low,41813.1,0.6853932584269663,64.42921348314607,3,3,11,2,3,0,1,3,2,3
2025,6,52845,93509,73177,62,88,Yes,40664,0.5556937288962968,Medium,11.20065010832818,2,Jun,1,High,1,1,1,Medium,80494.70000000001,0.6966292134831461,64.4067415730337,3,2,1,1,3,0,2,1,2,3
2025,6,60578,123976,92277,41,50,Yes,63398,0.6870401074949659,Medium,11.432561038884206,2,Jun,0,High,2,1,0,Low,83049.3,0.803921568627451,46.3921568627451,3,9,7,5,6,1,1,7,1,3
2025,4,61985,82699,72342,23,50,No,20714,0.2863343562482882,Medium,11.18917397547838,2,Apr,0,High,1,0,1,High,90427.5,0.4509803921568627,34.09803921568628,2,13,3,8,6,0,1,14,1,0
2025,1,69948,122520,96234,10,42,Yes,52572,0.5462934098079028,Medium,11.474548395849224,1,Jan,0,Medium,2,1,1,Low,86610.6,0.2325581395348837,42.73488372093024,1,2,1,0,4,1,2,1,1,2
2025,7,36331,67525,51928,54,95,Yes,31194,0.600716376509769,Low,10.85763267996125,3,Jul,1,High,1,1,0,Low,46735.2,0.5625,68.875,3,7,9,11,3,0,1,11,2,3
2025,12,62719,89331,76025,24,58,No,26612,0.3500427490910879,Medium,11.238830666026963,4,Dec,0,High,1,0,1,High,95031.25,0.4067796610169492,38.9864406779661,1,11,10,8,6,1,1,13,1,2
2025,12,70914,118854,94884,37,91,No,47940,0.505248513969634,Medium,11.46042091098808,4,Dec,1,High,2,0,1,Medium,104372.4,0.4021739130434782,63.79565217391304,1,6,6,3,0,0,1,6,2,2
2025,8,87007,131099,109053,26,63,No,44092,0.4043171668784507,Medium,11.59959845137889,3,Aug,1,High,2,0,0,Low,98147.7,0.40625,46.9875,3,4,8,7,5,3,0,9,2,3
2025,6,82938,128278,105608,15,54,No,45340,0.4293235360916851,Medium,11.567498873895389,2,Jun,0,Medium,2,0,1,Medium,116168.8,0.2727272727272727,41.85454545454545,3,6,6,10,7,1,2,6,1,3
2025,6,69866,109426,89646,55,81,Yes,39560,0.4412913013359069,Medium,11.403635015004316,2,Jun,1,High,1,1,1,Low,80681.40000000001,0.6707317073170732,60.25853658536585,3,5,8,0,4,0,1,0,2,3
2025,3,80149,149977,115063,15,84,No,69828,0.6068675421238203,Medium,11.653243774283723,1,Mar,1,Medium,3,0,0,Low,103556.7,0.1764705882352941,65.04705882352941,2,9,7,14,1,0,0,7,2,0
2025,5,47221,74123,60672,26,63,No,26902,0.4434005801614682,Low,11.013254067546375,2,May,1,High,1,0,0,Low,54604.8,0.40625,41.9875,2,0,5,5,6,0,0,4,2,0
2025,10,90784,130000,110392,33,95,No,39216,0.3552431335571849,Medium,11.611802005017797,4,Oct,1,High,2,0,1,Medium,121431.2,0.34375,66.3125,4,1,0,3,0,0,2,12,2,1
2025,5,53513,102637,78075,25,82,No,49124,0.6291898815161168,Medium,11.2654379902665,2,May,1,High,2,0,0,Low,70267.5,0.3012048192771084,58.59759036144578,2,13,3,5,6,0,0,14,2,0
2025,7,53606,103108,78357,33,49,Yes,49502,0.6317495565089049,Medium,11.269043348506615,3,Jul,0,High,2,1,0,Low,70521.3,0.66,46.08,3,9,7,11,3,2,2,7,1,3
2025,2,35000,54917,44472,40,71,No,19917,0.4478548299953261,Low,10.702637542439142,1,Feb,1,High,1,0,0,Low,40024.8,0.5555555555555556,46.48888888888889,1,3,11,7,5,0,1,3,2,2
2025,4,49156,76588,62872,33,54,Yes,27432,0.4363150527987607,Low,11.048872097750989,2,Apr,0,High,1,1,0,Low,56584.8,0.6,44.2,2,0,5,5,6,1,2,4,1,0
2025,11,60426,113900,87163,39,95,No,53474,0.6134942578776145,Medium,11.37554668061681,4,Nov,1,High,2,0,0,Low,78446.7,0.40625,66.1875,4,14,2,9,1,3,2,5,2,1
2025,5,43476,90754,67115,32,69,No,47278,0.704432690148187,Low,11.114177744609588,2,May,1,High,1,0,0,Low,60403.5,0.4571428571428571,45.48571428571429,2,7,9,9,1,3,2,11,2,0
2025,8,73218,134458,103838,5,42,No,61240,0.5897648259732491,Medium,11.550596901691238,3,Aug,0,Low,2,0,0,Low,93454.2,0.1162790697674418,34.96744186046512,3,14,2,2,3,0,2,5,1,3
2025,3,44190,83838,64014,51,66,Yes,39648,0.6193645140028843,Low,11.06687270988028,1,Mar,1,High,1,1,0,Low,57612.6,0.7611940298507462,51.07761194029851,2,13,3,4,2,3,1,14,2,0
2025,12,79119,114417,96768,43,76,No,35298,0.3647693452343257,Medium,11.480081974040464,4,Dec,1,High,2,0,1,Medium,106444.8,0.5584415584415584,54.483116883116885,1,1,0,3,0,0,1,12,2,2
2025,5,45937,73207,59572,58,95,No,27270,0.4577653931300314,Low,10.99495773027459,2,May,1,High,1,0,0,Low,53614.8,0.6041666666666666,60.79166666666666,2,9,7,5,6,3,2,7,2,0
2025,1,58583,85041,71812,34,74,No,26458,0.3684342449678545,Medium,11.181820797143024,1,Jan,1,High,1,0,1,Medium,78993.20000000001,0.4533333333333333,48.49333333333333,1,7,9,1,3,3,0,11,2,2
2025,3,43057,65653,54355,17,69,Yes,22596,0.4157115260709095,Low,10.903310282040389,1,Mar,1,Medium,1,1,0,Low,48919.5,0.2428571428571428,53.91428571428571,2,7,9,7,5,0,2,11,2,0
2025,8,52179,91719,71949,45,69,No,39540,0.549555935446642,Medium,11.183726712315512,3,Aug,1,High,1,0,1,Medium,79143.90000000001,0.6428571428571429,45.114285714285714,3,14,2,1,3,1,0,5,2,3
2025,4,45236,99414,72325,22,66,Yes,54178,0.7490909090805519,Medium,11.188938956226457,2,Apr,1,High,1,1,0,Low,65092.5,0.3283582089552239,51.94328358208956,2,8,4,7,5,0,0,2,2,0
2025,8,42331,79593,60962,24,54,Yes,37262,0.6112332272462971,Low,11.018022401748052,3,Aug,0,High,1,1,0,Low,54865.8,0.4363636363636363,44.52727272727272,3,2,1,5,6,4,2,1,1,3
2025,12,87210,164318,125764,13,55,Yes,77108,0.6131166311455336,Medium,11.742170365142414,4,Dec,0,Medium,3,1,0,Low,113187.6,0.2321428571428571,55.535714285714285,1,11,10,5,6,0,1,13,1,2
2025,7,65681,88963,77322,37,67,Yes,23282,0.3011044722032396,Medium,11.255746732362642,3,Jul,1,High,1,1,0,Low,69589.8,0.5441176470588235,52.11176470588235,3,4,8,7,5,0,1,9,2,3
2025,2,62857,92551,77704,37,78,Yes,29694,0.3821424894422148,Medium,11.260674884349712,1,Feb,1,High,1,1,0,Low,69933.6,0.4683544303797468,58.8632911392405,1,10,8,11,3,0,2,10,2,2
2025,9,62961,91235,77098,10,67,Yes,28274,0.366728060385915,Medium,11.252845589298694,3,Sep,1,Medium,2,1,0,Low,69388.2,0.1470588235294117,57.90588235294117,4,7,9,13,3,1,2,11,2,1
2025,12,54382,71172,62777,35,67,No,16790,0.2674546410266904,Low,11.047359972609105,4,Dec,1,High,1,0,0,Low,56499.3,0.5147058823529411,44.17058823529411,1,14,2,5,6,3,2,5,2,2
2025,11,60814,93720,77267,39,55,No,32906,0.4258739177083894,Medium,11.255035177326183,4,Nov,0,High,1,0,0,Low,69540.3,0.6964285714285714,36.60714285714285,4,4,8,7,5,0,2,9,1,1
2025,3,35000,75187,55080,47,74,No,40187,0.729611474206071,Low,10.916560108088095,1,Mar,1,High,1,0,0,Low,49572.0,0.6266666666666667,48.14666666666667,2,13,3,7,5,0,0,14,2,0
2025,4,62088,117732,89910,37,59,No,55644,0.6188855522120023,Medium,11.406575571150311,2,Apr,0,High,2,0,0,Low,80919.0,0.6166666666666667,44.16666666666666,2,2,1,9,1,0,0,1,1,0
2025,5,88521,151205,119863,26,69,No,62684,0.5229637169057761,Medium,11.69411304572298,2,May,1,High,2,0,0,Low,107876.7,0.3714285714285714,50.65714285714286,2,8,4,7,5,3,1,2,2,0
2025,6,76965,127087,102026,5,39,Yes,50122,0.4912669319537053,Medium,11.53299276312034,2,Jun,0,Low,2,1,0,Low,91823.4,0.125,41.15,3,2,1,13,3,2,0,1,0,3
2025,2,58266,132042,95154,23,52,No,73776,0.775332618694166,Medium,11.463262419951128,1,Feb,0,High,2,0,0,Low,85638.6,0.4339622641509434,40.33207547169812,1,7,9,2,3,0,1,11,1,2
2025,10,44580,69998,57289,52,94,Yes,25418,0.4436802876565539,Low,10.955881367402624,4,Oct,1,High,1,1,0,Low,51560.1,0.5473684210526316,68.30526315789474,4,8,4,5,6,3,2,2,2,1
2025,6,61230,84624,72927,8,47,Yes,23394,0.3207865399602234,Medium,11.19722793204541,2,Jun,0,Medium,1,1,1,Medium,80219.70000000001,0.1666666666666666,40.86666666666667,3,2,1,10,7,1,0,1,1,3
2025,2,53054,119678,86366,40,70,Yes,66624,0.7714146770630641,Medium,11.366360937388343,1,Feb,1,High,1,1,1,Medium,95002.6,0.5633802816901409,53.87323943661972,1,8,4,3,0,3,1,2,2,2
2025,11,41579,82175,61877,31,83,No,40596,0.656075763197051,Low,11.032919983544124,4,Nov,1,High,1,0,0,Low,55689.3,0.369047619047619,54.06190476190476,4,7,9,5,6,3,2,11,2,1
2025,4,54717,99515,77116,20,38,Yes,44798,0.5809170600059532,Medium,11.253079028112849,2,Apr,0,Medium,1,1,0,Low,69404.40000000001,0.5128205128205128,34.774358974358975,2,4,8,11,3,3,1,9,0,0
2025,3,75495,141891,108693,32,48,No,66396,0.6108581049321404,Medium,11.596291873793758,1,Mar,0,High,2,0,0,Low,97823.7,0.6530612244897959,37.4938775510204,2,4,8,2,3,1,2,9,1,0
2025,8,47076,107320,77198,20,80,No,60244,0.7803829114642817,Medium,11.254141782561096,3,Aug,1,Medium,2,0,1,High,96497.5,0.2469135802469135,57.50617283950617,3,3,11,12,1,0,0,3,2,3
2025,10,80341,131505,105923,18,81,Yes,51164,0.4830301256527569,Medium,11.570477134808232,4,Oct,1,Medium,2,1,0,Low,95330.7,0.2195121951219512,66.1609756097561,4,4,8,11,3,0,0,9,2,1
2025,1,65205,140575,102890,12,49,No,75370,0.7325298862792057,Medium,11.541425454440128,1,Jan,0,Medium,2,0,0,Low,92601.0,0.24,38.92,1,2,1,6,3,0,1,1,1,2
2025,7,81497,126563,104030,18,59,No,45066,0.4332019609686321,Medium,11.552444210630489,3,Jul,0,Medium,2,0,0,Low,93627.0,0.3,44.8,3,12,8,6,3,0,0,8,1,3
2025,9,54768,119278,87023,17,66,No,64510,0.7412982774583582,Medium,11.373939221662742,3,Sep,1,Medium,2,0,0,Low,78320.7,0.2537313432835821,49.09253731343284,4,7,9,11,3,2,0,11,2,1
2025,2,50600,110590,80595,25,85,Yes,59990,0.744338978835606,Medium,11.297204299471655,1,Feb,1,High,2,1,0,Low,72535.5,0.2906976744186046,68.4186046511628,1,13,3,11,3,0,0,14,2,2
2025,12,60080,102330,81205,17,67,No,42250,0.5202881595896769,Medium,11.304744415045532,4,Dec,1,Medium,2,0,0,Low,73084.5,0.25,49.7,1,2,1,11,3,0,1,1,2,2
2025,11,65863,100427,83145,40,69,No,34564,0.4157074989426219,Medium,11.32835337763112,4,Nov,1,High,1,0,0,Low,74830.5,0.5714285714285714,45.25714285714285,4,5,8,7,5,0,0,0,2,1
2025,12,48707,74681,61694,25,60,No,25974,0.4210133886533372,Low,11.029958169332634,4,Dec,1,High,1,0,1,Low,55524.6,0.4098360655737705,40.18032786885246,1,8,4,0,4,0,0,2,1,2
2025,9,42474,88114,65294,34,56,No,45640,0.698992250425782,Low,11.086670742654508,3,Sep,0,High,1,0,1,Medium,71823.40000000001,0.5964912280701754,37.40701754385965,4,2,1,1,3,0,0,1,1,1
2025,3,57387,127569,92478,26,46,No,70182,0.7589048205977756,Medium,11.434736870698952,1,Mar,0,High,2,0,1,Low,83230.2,0.5531914893617021,36.49361702127659,2,6,6,0,4,0,1,6,1,0
2025,5,40869,92091,66480,20,78,Yes,51222,0.770487364609349,Low,11.104671471534129,2,May,1,Medium,2,1,0,Low,59832.0,0.2531645569620253,64.29367088607594,2,3,11,2,3,1,2,3,2,0
2025,8,35000,71745,52239,36,83,Yes,36745,0.703401673066035,Low,10.863603763950312,3,Aug,1,High,1,1,0,Low,47015.1,0.4285714285714285,61.94285714285714,3,0,5,5,6,0,0,4,2,3
2025,9,48427,92909,70668,38,56,Yes,44482,0.6294503877196264,Medium,11.165762283308853,3,Sep,0,High,1,1,1,Medium,77734.8,0.6666666666666666,45.266666666666666,4,1,0,10,7,0,1,12,1,1
2025,6,38644,53428,46036,41,75,No,14784,0.3211399774020084,Low,10.737200699982964,2,Jun,1,High,1,0,0,Low,41432.4,0.5394736842105263,48.92105263157895,3,3,11,14,1,0,0,3,2,3
2025,6,59026,108464,83745,55,82,No,49438,0.5903397217673851,Medium,11.33554368735268,2,Jun,1,High,1,0,1,High,104681.25,0.6626506024096386,52.87469879518072,3,6,6,8,6,0,1,6,2,3
2025,4,59475,101891,80683,13,64,Yes,42416,0.525711736046928,Medium,11.298295569421224,2,Apr,1,Medium,2,1,0,Low,72614.7,0.2,56.0,2,2,1,6,3,3,0,1,2,0
2025,10,47212,95890,71551,20,75,No,48678,0.6803259213612624,Medium,11.178179737074716,4,Oct,1,Medium,1,0,0,Low,64395.9,0.2631578947368421,49.47368421052632,4,6,6,4,2,0,1,6,2,1
2025,3,35000,65068,48229,15,59,Yes,30068,0.6234423272175778,Low,10.783736513063015,1,Mar,0,Medium,1,1,1,Medium,53051.9,0.25,47.9,2,3,11,10,7,0,2,3,1,0
2025,2,48288,86552,67420,18,63,No,38264,0.5675467220325194,Low,11.118711821072,1,Feb,1,Medium,2,0,0,Low,60678.0,0.28125,47.2375,1,13,3,14,1,1,0,14,2,2
2025,7,52058,118616,85337,13,62,No,66558,0.77994304931296,Medium,11.354375120798284,3,Jul,1,Medium,2,0,0,Low,76803.3,0.2063492063492063,46.78730158730159,3,14,2,11,3,0,2,5,2,3
2025,11,42865,58237,50551,41,81,No,15372,0.3040889398764794,Low,10.83075778845329,4,Nov,1,High,1,0,1,Medium,55606.100000000006,0.5,52.6,4,3,11,1,3,4,2,3,2,1
2025,9,51619,69339,60479,24,55,Yes,17720,0.2929942624664264,Low,11.010068010853416,3,Sep,0,High,1,1,0,Low,54431.1,0.4285714285714285,45.142857142857146,4,12,8,6,3,1,1,8,1,1
2025,12,71265,116119,93692,13,66,Yes,44854,0.4787388464278835,Medium,11.447778758925704,4,Dec,1,Medium,2,1,0,Low,84322.8,0.1940298507462686,57.21194029850746,1,8,4,7,5,0,1,2,2,2
2025,7,71442,105986,88714,6,64,Yes,34544,0.3893861171811734,Medium,11.39318426335768,3,Jul,1,Medium,1,1,0,Low,79842.6,0.0923076923076923,51.215384615384615,3,10,8,5,6,0,0,10,2,3
2025,3,69623,100417,85020,16,49,Yes,30794,0.3621971300827782,Medium,11.350653563781975,1,Mar,0,Medium,1,1,1,Medium,93522.0,0.32,41.76,2,4,8,10,7,1,2,9,1,0
2025,3,72562,124608,98585,25,57,No,52046,0.5279302125016186,Medium,11.498684542679886,1,Mar,0,High,2,0,1,Low,88726.5,0.4310344827586206,43.33793103448276,2,6,6,0,4,1,2,6,1,0
2025,8,56345,73069,64707,52,81,Yes,16724,0.258457353914438,Low,11.077640120449583,3,Aug,1,High,1,1,1,Medium,71177.70000000001,0.6341463414634146,60.331707317073175,3,7,9,1,3,0,0,11,2,3
2025,3,65642,87980,76811,19,48,No,22338,0.290817721416323,Medium,11.249116156930004,1,Mar,0,Medium,1,0,1,Medium,84492.1,0.3877551020408163,33.02448979591836,2,8,4,3,0,0,0,2,1,0
2025,10,75797,112555,94176,39,95,No,36758,0.3903117567066948,Medium,11.452931269393403,4,Oct,1,High,2,0,0,Low,84758.40000000001,0.40625,66.1875,4,6,6,9,1,0,0,6,2,1
2025,5,75612,136532,106072,8,58,Yes,60920,0.5743268723077313,Medium,11.571882815308754,2,May,0,Medium,2,1,0,Low,95464.8,0.135593220338983,52.52881355932203,2,14,2,14,1,1,1,5,1,0
2025,11,47560,70644,59102,9,60,No,23084,0.3905789990120372,Low,10.987036963527192,4,Nov,1,Medium,1,0,0,Low,53191.8,0.1475409836065573,40.704918032786885,4,9,7,13,3,1,1,7,1,1
2025,7,35000,57706,43683,39,70,Yes,22706,0.5197903074303553,Low,10.68473718131762,3,Jul,1,High,1,1,0,Low,39314.7,0.5492957746478874,53.901408450704224,3,3,11,11,3,1,1,3,2,3
2025,10,64266,117824,91045,22,95,No,53558,0.5882585534561123,Medium,11.419120152285172,4,Oct,1,High,2,0,0,Low,81940.5,0.2291666666666666,66.54166666666667,4,6,6,2,3,0,0,6,2,1
2025,8,59799,129491,94645,13,47,No,69692,0.7363516297666401,Medium,11.457898894783012,3,Aug,0,Medium,1,0,1,Medium,104109.5,0.2708333333333333,32.65833333333334,3,4,8,3,0,3,2,9,1,3
2025,12,43560,83088,63324,11,55,No,39528,0.6242183058457422,Low,11.056035474869876,4,Dec,0,Medium,1,0,0,Low,56991.6,0.1964285714285714,37.60714285714285,1,6,6,14,1,1,2,6,1,2
